,time,x,y,vel_x,vel_y,yaw,roll,lat,lon,x_last,y_last,throttle,steer
0,0.0,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,0.0,0.0,0.0,0.0,0.0,0.0
1,0.029192201793193817,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,0.0,0.0,5.3976731300354,30.49840545654297,0.0,0.0
2,0.060120198875665665,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.0,0.0
3,0.08818139880895615,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.0,0.0
4,0.1160207986831665,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.0,0.0
5,0.14493729919195175,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.0,0.0
6,0.17544449865818024,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.0,0.0
7,0.20559899881482124,5.3976731300354,30.49840545654297,0.0,0.0,-75.80008697509766,-0.007446287199854851,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.0,0.0
8,0.23318349942564964,5.397665977478027,30.498403549194336,2.15167565329466e-05,8.50396099849604e-06,-75.80008697509766,-0.006378173828125,48.99973467909982,8.000077239899312,5.3976731300354,30.49840545654297,0.5799999833106995,-0.0
9,0.2616865001618862,5.397664546966553,30.498403549194336,3.223590101697482e-05,1.3493791811924893e-05,-75.80008697509766,-0.006134033668786287,48.99973467896277,8.000077240480405,5.397665977478027,30.498403549194336,0.5799999833106995,-0.0
10,0.2912514992058277,5.39766263961792,30.49839973449707,3.9813079638406634e-05,1.6788364519015886e-05,-75.80008697509766,-0.00579833984375,48.99973467891135,8.000077240610988,5.397664546966553,30.498403549194336,0.5799999833106995,-0.0
11,0.3210921995341778,5.397659778594971,30.498397827148438,4.42451419075951e-05,1.8617687601363286e-05,-75.80008697509766,-0.005401607137173414,48.999734678894214,8.000077240793804,5.39766263961792,30.49839973449707,0.5799999833106995,-0.0
12,0.3511424995958805,5.3976569175720215,30.498397827148438,4.61435665783938e-05,1.9312212316435762e-05,-75.80007934570312,-0.004943842999637127,48.99973467885994,8.000077241002735,5.397659778594971,30.498397827148438,0.5799999833106995,-0.0
13,0.38072720170021057,5.397653579711914,30.498395919799805,4.612436896422878e-05,1.9217008230043575e-05,-75.80007934570312,-0.0045166015625,48.999734678774274,8.000077241257372,5.3976569175720215,30.498397827148438,0.5799999833106995,-0.0
14,0.41077670082449913,5.397650718688965,30.49839210510254,4.491798972594552e-05,1.864654950622935e-05,-75.80007934570312,-0.004058837424963713,48.99973467872286,8.000077241479364,5.397653579711914,30.498395919799805,0.5799999833106995,-0.0
15,0.43802719935774803,5.397647380828857,30.49839210510254,4.2770596337504685e-05,1.7735063011059538e-05,-75.80007934570312,-0.003662105416879058,48.99973467867147,8.000077241720941,5.397650718688965,30.49839210510254,0.5799999833106995,-0.0
16,0.46763600036501884,5.397644996643066,30.498390197753906,4.025035013910383e-05,1.6622872863081284e-05,-75.80009460449219,-0.003295902395620942,48.99973467862006,8.000077241929874,5.397647380828857,30.49839210510254,0.5799999833106995,-0.0
17,0.4970338009297848,5.397642612457275,30.498388290405273,3.738698433153331e-05,1.5261115549947135e-05,-75.80009460449219,-0.0029296856373548508,48.99973467856867,8.000077242132278,5.397644996643066,30.498390197753906,0.5799999833106995,-0.0
18,0.529424499720335,5.397640705108643,30.498388290405273,3.431650111451745e-05,1.3840657629771158e-05,-75.80008697509766,-0.0025939985644072294,48.99973467855153,8.000077242321622,5.397642612457275,30.498388290405273,0.5799999833106995,-0.0
19,0.557013601064682,5.397638320922852,30.49838638305664,3.105487485299818e-05,1.2426512512320187e-05,-75.80008697509766,-0.002258304273709655,48.99973467848301,8.000077242510967,5.397640705108643,30.498388290405273,0.5799999833106995,-0.0
20,0.5859048999845982,5.397637367248535,30.49838638305664,2.799642061290797e-05,1.1301433914923109e-05,-75.80008697509766,-0.001983648631721735,48.99973467846587,8.000077242693783,5.397638320922852,30.49838638305664,0.5799999833106995,-0.0
21,0.6149949990212917,5.3976359367370605,30.49838638305664,2.5145163817796856e-05,1.0090955584018957e-05,-75.80008697509766,-0.001739508705213666,48.999734678414455,8.000077242850482,5.397637367248535,30.49838638305664,0.5799999833106995,-0.0
22,0.6439689993858337,5.3976359367370605,30.49838638305664,6.320354714262066e-06,2.405189661658369e-06,-75.80008697509766,-0.001739508705213666,48.99973467836307,8.000077242987594,5.3976359367370605,30.49838638305664,0.5799999833106995,-0.0
23,0.6730656996369362,5.397635459899902,30.49838638305664,9.048266292666085e-06,3.6229064335202565e-06,-75.80008697509766,-0.001739508705213666,48.99973467836307,8.000077242987594,5.3976359367370605,30.49838638305664,0.5799999833106995,-0.0
24,0.7015176005661488,5.397634029388428,30.498382568359375,1.0848029887711164e-05,4.3478712541400455e-06,-75.80008697509766,-0.0015564004424959421,48.99973467836307,8.000077242974536,5.397635459899902,30.49838638305664,0.5799999833106995,-0.0
