,time,x,y,vel_x,vel_y,yaw,roll,lat,lon,x_last,y_last,throttle,steer
0,0.0,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,0.0,0.0,0.0,0.0,0.0,0.0
1,0.028291698545217514,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,0.0,0.0,5.399178504943848,30.49888038635254,0.0,0.0
2,0.05717729777097702,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
3,0.08530319854617119,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
4,0.11463809758424759,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
5,0.14608189836144447,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
6,0.17696379870176315,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
7,0.20574219897389412,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
8,0.23288919776678085,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
9,0.26122310012578964,5.399178504943848,30.49888038635254,0.0,0.0,-75.80008697509766,-0.001892094500362873,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.0,0.0
10,0.2899280972778797,5.399176120758057,30.49888038635254,5.092736955703003e-06,1.8502448710933095e-06,-75.80008697509766,-0.0015564004424959421,48.99973467395958,8.000077264011423,5.399178504943848,30.49888038635254,0.5799999833106995,-0.0
11,0.31927619874477386,5.39917516708374,30.49888038635254,7.783935870975256e-06,3.308377472421853e-06,-75.80008697509766,-0.0015564004424959421,48.9997346739253,8.00007726419424,5.399176120758057,30.49888038635254,0.5799999833106995,-0.0
12,0.3479769006371498,5.399174690246582,30.498878479003906,9.679345566837583e-06,4.2853284867305774e-06,-75.80008697509766,-0.001403814647346735,48.9997346739253,8.000077264187711,5.39917516708374,30.49888038635254,0.5799999833106995,-0.0
