57.082
57.311
57.359
57.364
57.369
57.374
57.377
57.379
57.381
57.445
57.398
57.351
57.305
57.304
57.261
57.217
57.173
57.129
57.12
57.075
57.023
56.972
57.047
57.109
57.158
57.194
57.217
57.228
57.229
57.22
57.202
57.178
57.147
57.11
57.068
57.022
56.997
56.944
56.889
56.83
56.775
56.713
56.648
56.583
56.516
56.448
56.38
56.312
56.243
56.174
56.104
56.035
55.972
55.902
55.831
55.759
55.686
55.612
55.537
55.461
55.384
55.307
55.228
55.149
55.069
54.989
54.907
54.825
54.742
54.658
54.574
54.489
54.402
54.315
54.227
54.137
54.079
54.02
53.958
53.895
53.83
53.763
53.694
53.623
53.55
53.475
53.397
53.318
53.236
53.153
53.082
53.014
52.946
52.877
52.809
52.74
52.67
52.6
52.529
52.458
52.385
52.311
52.236
52.159
52.081
52.002
51.922
51.841
51.76
51.678
51.595
51.511
51.427
51.342
51.256
51.17
51.084
50.996
50.909
50.821
50.732
50.645
50.558
50.472
50.387
50.303
50.219
50.136
50.053
49.972
49.89
49.81
49.73
49.65
49.571
49.492
49.414
49.336
49.259
49.182
49.106
49.03
48.954
48.879
48.804
48.729
48.655
48.581
48.507
48.434
48.361
48.288
48.215
48.143
48.071
47.999
47.928
47.857
47.786
47.715
47.645
47.574
47.506
47.439
47.374
47.311
47.248
47.184
47.122
47.082
47.016
46.979
46.911
46.877
46.807
46.776
46.705
46.676
46.605
46.579
46.508
46.435
46.362
46.29
46.266
46.194
46.174
46.102
46.086
46.013
45.941
45.868
45.783
45.704
45.63
45.562
45.49
45.417
45.344
45.27
45.196
45.121
45.045
44.97
44.893
44.817
44.739
44.662
44.584
44.507
44.429
44.351
44.273
44.196
44.12
44.043
43.967
43.891
43.816
43.74
43.666
43.591
43.517
43.443
43.369
43.296
43.223
43.15
43.078
43.006
42.934
42.862
42.791
42.72
42.65
42.582
42.515
42.448
42.381
42.315
42.249
42.185
42.122
42.06
41.997
41.935
41.875
41.814
41.755
41.696
41.638
41.58
41.523
41.465
41.409
41.354
41.3
41.247
41.193
41.14
41.089
41.038
40.986
40.934
40.882
40.83
40.778
40.725
40.617
40.564
40.463
40.413
40.326
40.287
40.213
40.182
40.155
40.104
40.092
40.085
40.083
40.085
40.091
40.102
40.096
40.118
40.049
39.995
39.928
39.87
39.808
39.744
39.675
39.604
39.531
39.457
39.382
39.306
39.228
39.15
39.072
38.992
38.913
38.832
38.751
38.67
38.588
38.506
38.424
38.342
38.259
38.176
38.094
38.012
37.93
37.849
37.768
37.687
37.606
37.525
37.445
37.365
37.285
37.207
37.131
37.058
36.986
36.916
36.846
36.777
36.708
36.639
36.571
36.504
36.437
36.37
36.305
36.243
36.181
36.121
36.06
36
35.941
35.881
35.822
35.764
35.706
35.648
35.59
35.61
35.63
35.657
35.679
35.714
35.741
35.773
35.808
35.723
35.638
35.551
35.464
35.376
35.287
35.197
35.107
35.017
34.927
34.837
34.747
34.656
34.566
34.476
34.386
34.296
34.206
34.116
34.026
33.937
33.848
33.76
33.672
33.585
33.499
33.413
33.329
33.245
33.161
33.079
32.996
32.912
32.827
32.742
32.657
32.57
32.483
32.396
32.308
32.22
32.131
32.041
31.951
31.861
31.77
31.679
31.587
31.495
31.403
31.31
31.216
31.123
31.028
30.935
30.843
30.752
30.662
30.573
30.485
30.397
30.311
30.226
30.141
30.057
29.974
29.892
29.811
29.731
29.651
29.572
29.493
29.416
29.339
29.263
29.187
29.113
29.039
28.965
28.894
28.824
28.757
28.691
28.628
28.566
28.505
28.444
28.384
28.327
28.272
28.218
28.164
28.111
28.058
28.007
27.958
27.91
27.862
27.816
27.772
27.728
27.684
27.642
27.601
27.56
27.52
27.48
27.44
27.4
27.36
27.321
27.281
27.242
27.203
27.165
27.126
27.088
27.05
27.012
26.975
26.939
26.905
26.872
26.841
26.811
26.781
26.752
26.722
26.694
26.667
26.642
26.618
26.595
26.574
26.554
26.536
26.518
26.502
26.487
26.474
26.461
26.45
26.44
26.431
26.423
26.416
26.41
26.405
26.402
26.399
26.398
26.397
26.398
26.399
26.401
26.405
26.408
26.41
26.414
26.419
26.424
26.431
26.438
26.446
26.455
26.466
26.477
26.488
26.501
26.515
26.529
26.544
26.56
26.577
26.595
26.613
26.632
26.652
26.673
26.695
26.717
26.74
26.764
26.788
26.813
26.839
26.866
26.893
26.921
26.95
26.979
27.009
27.04
27.072
27.104
27.137
27.17
27.204
27.238
27.271
27.303
27.335
27.365
27.396
27.426
27.455
27.484
27.512
27.54
27.567
27.594
27.62
27.646
27.671
27.696
27.721
27.745
27.769
27.792
27.815
27.838
27.86
27.882
27.903
27.924
27.945
27.966
27.986
28.006
28.025
28.044
28.063
28.082
28.1
28.118
28.136
28.154
28.171
28.188
28.205
28.221
28.238
28.238
